,id,genre,styles,uri
0,100001,['Reggae'],"['Reggae', 'Roots Reggae']",https://i.discogs.com/A256Gn-Y8O7d53juYIv7xREKyRGxQJR8QFrwKo9oLk8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NzUw/NzMtMTU5NDkxMjAz/MS04MTQ1LmpwZWc.jpeg
1,100002,['Electronic'],['Synth-pop'],https://i.discogs.com/iZgZd6NzY5fOXHQuiAVk9YQS-YNiyZSo6ZFm46RvTz4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MTQ1/MDQtMTI1OTQyMDY3/MC5qcGVn.jpeg
2,100003,['Reggae'],['Reggae'],https://i.discogs.com/I4N4CuYU4Qf6-cLU4UJWX_cf9oK6AClQaASveGDRyIE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MDY4/OTMtMTI5NTYzNzIw/OC5qcGVn.jpeg
3,100004,['Electronic'],['Synth-pop'],https://i.discogs.com/NVjngH2Lr6HaBuOQhBd8WwvzoaoYP0WGQdNsfxSHIS0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MTcz/MS0xMjk1MTY5Mjg3/LmpwZWc.jpeg
4,100005,['Pop'],['Europop'],https://i.discogs.com/xkSUneyiVKsgPZKpG3omtFwY8ACcKKM5WIEjHyWdl7k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNzcx/MTItMTIxNDI4Njcy/My5qcGVn.jpeg
5,100006,['Hip Hop'],[],https://i.discogs.com/Fcyn0P318D_EOnQ5dAnguqRvCqybWK9AgYa2Xhk0Gpo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNzMy/NjItMTQ1Njc1MTA5/My04OTE3LmpwZWc.jpeg
6,100007,['Electronic'],['Synth-pop'],https://i.discogs.com/pqwkIS0_CWCVq8wYAyYStga6nmxnki5F7hf5mSJHSL4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwODE1/MTQtMTU5NDEzMjc5/Mi05MjEyLmpwZWc.jpeg
7,100008,['Electronic'],['Synth-pop'],https://i.discogs.com/60skr0kjrNXFqZ6gIFidouM-D2zXS1oc-fTDK3UEql0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NDU3/NDUtMTY0NTg1NzQ1/My0zMjIzLmpwZWc.jpeg
8,100009,"['Electronic', 'Pop']","['Pop Rock', 'Downtempo', 'Synth-pop']",https://i.discogs.com/R94k9ULCVbcP_vorpPDDo0LkPM3qBfHB9maEVHRZ1v4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTU2/MDQtMTYwNjQwOTQ5/NS00NDA3LmpwZWc.jpeg
9,100010,['Electronic'],"['Breakbeat', 'Leftfield', 'Techno', 'Downtempo']",https://i.discogs.com/gRz0WBwChgCbaywKxN9rk4Vyi_QtWWLsOaa8B06Nqvw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcwMjY1/LTAwMS5qcGc.jpeg
10,100012,['Electronic'],"['Progressive House', 'Tech House']",https://i.discogs.com/Ahd5vIHZYnSb7-X27tuXzNPDetsxSfRkXF49ZcA5G_s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODAw/OTYtMTI0MjgzMzcy/MC5qcGVn.jpeg
11,100013,['Rock'],"['Soft Rock', 'Pop Rock']",https://i.discogs.com/3Ppb6Qj0JzHb_qR8mkJGn7wppDd0TqW0jtUdI2CBHxA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU3NzEy/Ny0xMjYyNjQxNjI0/LmpwZWc.jpeg
12,100014,['Electronic'],['Progressive House'],https://i.discogs.com/YpDw-DT8JoQn-b9HN4wt7gjKK8AWj0e9lP5DuDKVQVg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODc5/MjUtMTQwMjIyMDg0/OC0zNTA5LmpwZWc.jpeg
13,100015,['Electronic'],"['Trance', 'Hard Trance']",https://i.discogs.com/erBadBxpoR8tj0Xd8FVd1-RzA2dOyO0xVo0daTGNG-Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjg0/Ni0xNTcxOTk3NDMw/LTc0OTcuanBlZw.jpeg
14,100016,"['Rock', 'Pop']","['Soft Rock', 'Ballad']",https://i.discogs.com/bFtW8B5svJhUcG6SuQ_BXQPwf81TdfBWyMkljt49TiQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNzc0/ODktMTIxNDMyMzky/OS5qcGVn.jpeg
15,100017,"['Rock', 'Pop']","['Soft Rock', 'Pop Rock', 'AOR']",https://i.discogs.com/PTNZKM_vBJfzXpPB2VLTI4nJABBet2ZTOy7WHSd_KyM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4Njk4/NTUtMTI0OTA0NTE0/Ny5qcGVn.jpeg
16,100018,['Rock'],['Pop Rock'],https://i.discogs.com/89CyxJxJpZ7eZULzR-vbbYGJhnTZSHleGfHGZbiV3Kg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5NTA4/MS0xMTgyMDAyNjY1/LmpwZWc.jpeg
17,100019,['Electronic'],['Synth-pop'],https://i.discogs.com/CzHdhBIeA-j3EuWYWRwFcNnsLFukMUtTFzRHsQJI1mU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MzQy/MTYtMTQ2MjEwMDIz/OS02MTMxLmpwZWc.jpeg
18,100020,['Electronic'],"['Leftfield', 'House']",https://i.discogs.com/gD-ExSEtnJE2XldSXDzZYt6vI__XiRUfD-x-7rjXZdo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUzNTA1/LTExODcwNDQwNjQu/anBlZw.jpeg
19,100021,['Pop'],"['Europop', 'Ballad']",https://i.discogs.com/zLEriaqt-wyMCqapiMbn6VBGdKlSI08BvZ8p3QXJBY4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcxMzMz/MzUtMTQzNDQ2MTc1/OS01ODUwLmpwZWc.jpeg
20,100022,['Electronic'],"['House', 'Progressive House', 'Leftfield']",https://i.discogs.com/0iOrzovqBqPbJgiyg-MZy-MVX98aznW0V-d15RzyOYg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyODQ0/LTExNjMwMjkxMTIu/anBlZw.jpeg
21,100023,['Pop'],[],https://i.discogs.com/L46smwoQ0aKfdvi52V9L4VeLAuzIc8TDmiTjPiczlCQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NTk4/MS0xNDY4MTA2Nzg1/LTY0MTAuanBlZw.jpeg
22,100024,['Pop'],[],https://i.discogs.com/tacR9F-44o4s2EyWAnRDENzlGFIz596z6Ie4zUN-yeo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MjIw/MjYtMTU5NDE5MzU1/Ny0zMDc2LmpwZWc.jpeg
23,100025,['Pop'],[],https://i.discogs.com/F-o8NjkBFgB5u6M9HrG5wfsvSyBag2r59aT6UwkH54Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzYy/MTYtMTUwMzkzNTAx/NC0yOTcwLmpwZWc.jpeg
24,100027,['Pop'],"['Europop', 'Ballad']",https://i.discogs.com/FB3pmVkw9b_7Ef3zhaoaT8MTplq0FmrGJ5HcrlVJCxI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODEy/MTktMTQyMjAzOTQ4/OC00MTkxLmpwZWc.jpeg
25,100028,['Pop'],"['Europop', 'Ballad', 'Schlager']",https://i.discogs.com/tGYTF5bMZvm9MUZhJ7MfYcdTVQVvCQqKmLtAVB88K2Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2NTcx/OS0xMzQwODY3MTY3/LTYzMzAuanBlZw.jpeg
26,100029,['Electronic'],"['Downtempo', 'Ambient', 'Breaks', 'Electro']",https://i.discogs.com/EsxgwFrzBJujwG7wgZvyt35zQFDKwcm9256SYbe0H4Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxMjQ2/LTEzODQ4OTgwOTUt/NDA4NC5qcGVn.jpeg
27,100030,['Electronic'],['House'],https://i.discogs.com/YYb-yFAhoq0bDO6iHXrMivO0c_6Ap4MLVplKiS_nH4U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwOTUy/NC0xNDcxODEzODE2/LTcxNjYucG5n.jpeg
28,100031,['Electronic'],"['Noise', 'Experimental', 'Industrial']",https://i.discogs.com/5CFEN-ZrETvt661DRVQ67CXbIKnlDygF3GH-6DBuqak/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNjM4/OTMtMTI4OTkzODcw/My5qcGVn.jpeg
29,100032,['Electronic'],['House'],https://i.discogs.com/G8v766YjmDcbc_pSfEPwXGkc6fdbpyHTx39LKlCfIig/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk2NzMw/LTEyMTc2MDkxOTAu/anBlZw.jpeg
